"","x1","x2","y1","y2","z1","z2","E","t","t_sub"
"1535",0.00128279,-0.281506,0.01094323,-0.1942819,0,0,-0.00360772,15.34,307
"1536",0.00127493,-0.27365949,0.0109674,-0.21143622,0,0,-0.00357958,15.35,308
"1537",0.00126511,-0.2638482,0.0109939,-0.23091071,0,0,-0.0035323,15.36,308
"1538",0.00125616,-0.25489951,0.01101713,-0.24711697,0,0,-0.00350214,15.37,308
"1539",0.00124514,-0.24389864,0.01104249,-0.26544838,0,0,-0.00345246,15.38,308
"1540",0.00123525,-0.2340112,0.01106472,-0.28065293,0,0,-0.00342121,15.39,308
"1541",0.00122323,-0.22200755,0.01108889,-0.29779626,0,0,-0.00337049,15.4,309
"1542",0.00121255,-0.21133676,0.01111008,-0.31197401,0,0,-0.00333893,15.41,309
"1543",0.0011997,-0.19850492,0.01113305,-0.32791425,0,0,-0.00328827,15.42,309
"1544",0.00118838,-0.18719386,0.01115322,-0.34106297,0,0,-0.00325698,15.43,309
"1545",0.00117487,-0.17369247,0.01117498,-0.35580851,0,0,-0.0032072,15.44,309
"1546",0.00116303,-0.16186972,0.01119414,-0.36794336,0,0,-0.00317664,15.45,310
"1547",0.00114899,-0.14783987,0.01121473,-0.38151984,0,0,-0.00312834,15.46,310
"1548",0.00113676,-0.13561877,0.0112329,-0.39266845,0,0,-0.0030988,15.47,310
"1549",0.00112231,-0.12118394,0.01125237,-0.40511362,0,0,-0.00305236,15.48,310
"1550",0.00110977,-0.10866307,0.01126958,-0.41531207,0,0,-0.00302406,15.49,310
"1551",0.00109502,-0.09392997,0.01128796,-0.42667148,0,0,-0.00297973,15.5,311
"1552",0.00108228,-0.08119409,0.01130427,-0.43596111,0,0,-0.00295276,15.51,311
"1553",0.00106732,-0.06625412,0.01132161,-0.44628493,0,0,-0.00291066,15.52,311
"1554",0.00105443,-0.05337556,0.01133705,-0.45470988,0,0,-0.00288508,15.53,311
"1555",0.00103935,-0.0383064,0.0113534,-0.46405042,0,0,-0.00284525,15.54,311
"1556",0.00102637,-0.02534648,0.01136802,-0.47165587,0,0,-0.00282107,15.55,312
"1557",0.00101123,-0.01021384,0.01138345,-0.48006585,0,0,-0.00278348,15.56,312
"1558",0.00099822,0.0027757,0.01139729,-0.48689677,0,0,-0.00276067,15.57,312
"1559",0.00098307,0.01791648,0.01141184,-0.49442807,0,0,-0.00272527,15.58,312
"1560",0.00097008,0.03089214,0.01142495,-0.50052834,0,0,-0.00270379,15.59,312
"1561",0.00095496,0.04599461,0.01143867,-0.5072312,0,0,-0.00267048,15.6,313
"1562",0.00094202,0.05891992,0.01145109,-0.51264306,0,0,-0.00265027,15.61,313
"1563",0.00092698,0.0739452,0.01146403,-0.51856558,0,0,-0.00261895,15.62,313
"1564",0.00091412,0.08678968,0.01147581,-0.52332926,0,0,-0.00259994,15.63,313
"1565",0.00089919,0.10170528,0.01148801,-0.5285171,0,0,-0.0025705,15.64,313
"1566",0.00088644,0.1144435,0.01149917,-0.53267069,0,0,-0.00255262,15.65,314
"1567",0.00087165,0.12922236,0.01151068,-0.5371669,0,0,-0.00252495,15.66,314
"1568",0.00085903,0.14183316,0.01152127,-0.54074625,0,0,-0.00250813,15.67,314
"1569",0.00084439,0.15645278,0.01153212,-0.54459129,0,0,-0.00248212,15.68,314
"1570",0.00083191,0.16891859,0.01154217,-0.54763001,0,0,-0.00246629,15.69,314
"1571",0.00081746,0.18336033,0.01155241,-0.55086176,0,0,-0.00244182,15.7,315
"1572",0.00080514,0.19566661,0.01156195,-0.55339128,0,0,-0.00242692,15.71,315
"1573",0.00079088,0.20991503,0.01157162,-0.55604513,0,0,-0.00240389,15.72,315
"1574",0.00077873,0.2220498,0.01158068,-0.55809483,0,0,-0.00238986,15.73,315
"1575",0.00076467,0.23609221,0.01158979,-0.5602038,0,0,-0.00236817,15.74,315
"1576",0.00075271,0.24804561,0.0115984,-0.56180106,0,0,-0.00235494,15.75,316
"1577",0.00073887,0.26187161,0.011607,-0.56339594,0,0,-0.0023345,15.76,316
"1578",0.00072709,0.2736356,0.01161518,-0.5645663,0,0,-0.00232203,15.77,316
"1579",0.00071348,0.2872367,0.0116233,-0.5656758,0,0,-0.00230275,15.78,316
"1580",0.0007019,0.29880476,0.01163107,-0.56644305,0,0,-0.00229097,15.79,316
"1581",0.00068851,0.3121741,0.01163873,-0.56709392,0,0,-0.00227278,15.8,317
"1582",0.00067714,0.32354098,0.01164613,-0.56748026,0,0,-0.00226165,15.81,317
"1583",0.00066399,0.33667306,0.01165335,-0.56769744,0,0,-0.00224446,15.82,317
"1584",0.00065282,0.34783459,0.01166038,-0.56772356,0,0,-0.00223394,15.83,317
"1585",0.00063991,0.36072506,0.0116672,-0.56753032,0,0,-0.0022177,15.84,317
"1586",0.00062895,0.37167799,0.01167389,-0.56721553,0,0,-0.00220775,15.85,318
"1587",0.00061629,0.38432348,0.01168031,-0.56663359,0,0,-0.00219238,15.86,318
"1588",0.00060554,0.39506529,0.01168668,-0.56599593,0,0,-0.00218296,15.87,318
"1589",0.00059313,0.40746323,0.01169274,-0.56504558,0,0,-0.00216841,15.88,318
"1590",0.00058259,0.41799208,0.0116988,-0.56410191,0,0,-0.00215948,15.89,318
"1591",0.00057043,0.43014059,0.01170451,-0.56280213,0,0,-0.0021457,15.9,319
"1592",0.0005601,0.44045516,0.01171028,-0.56156821,0,0,-0.00213723,15.91,319
"1593",0.0005482,0.45235293,0.01171565,-0.55993676,0,0,-0.00212417,15.92,319
"1594",0.00053809,0.46245236,0.01172115,-0.55842737,0,0,-0.00211613,15.93,319
"1595",0.00052643,0.47409857,0.01172621,-0.55648089,0,0,-0.00210375,15.94,319
"1596",0.00051653,0.48398237,0.01173144,-0.55470988,0,0,-0.00209611,15.95,320
"1597",0.00050513,0.4953766,0.0117362,-0.55246397,0,0,-0.00208436,15.96,320
"1598",0.00049545,0.50504462,0.01174119,-0.55044435,0,0,-0.00207711,15.97,320
"1599",0.0004843,0.5161868,0.01174566,-0.54791367,0,0,-0.00206594,15.98,320
"1600",0.00047484,0.52563912,0.01175041,-0.54565764,0,0,-0.00205905,15.99,320
"1601",0.00046393,0.53652945,0.01175461,-0.54285598,0,0,-0.00204844,16,321
"1602",0.00045469,0.54576641,0.01175913,-0.54037503,0,0,-0.00204188,16.01,321
"1603",0.00044404,0.55640532,0.01176308,-0.53731536,0,0,-0.0020318,16.02,321
"1604",0.00043501,0.56542743,0.01176739,-0.53462031,0,0,-0.00202556,16.03,321
"1605",0.00042461,0.57581555,0.01177109,-0.53131486,0,0,-0.00201597,16.04,321
"1606",0.00041579,0.58462346,0.01177519,-0.52841591,0,0,-0.00201003,16.05,322
"1607",0.00040564,0.59476157,0.01177865,-0.52487621,0,0,-0.00200091,16.06,322
"1608",0.00039704,0.60335606,0.01178257,-0.52178301,0,0,-0.00199525,16.07,322
"1609",0.00038714,0.61324508,0.01178581,-0.51801996,0,0,-0.00198657,16.08,322
"1610",0.00037875,0.62162703,0.01178953,-0.5147416,0,0,-0.00198118,16.09,322
"1611",0.0003691,0.63126797,0.01179256,-0.5107655,0,0,-0.00197291,16.1,323
"1612",0.00036092,0.63943834,0.01179611,-0.50731061,0,0,-0.00196777,16.11,323
"1613",0.00035152,0.64883229,0.01179893,-0.50313123,0,0,-0.00195991,16.12,323
"1614",0.00034355,0.6567921,0.01180231,-0.49950797,0,0,-0.00195501,16.13,323
"1615",0.00033439,0.66594021,0.01180494,-0.49513455,0,0,-0.00194751,16.14,323
"1616",0.00032664,0.67369053,0.01180816,-0.49135066,0,0,-0.00194284,16.15,324
"1617",0.00031772,0.68259401,0.0118106,-0.486792,0,0,-0.0019357,16.16,324
"1618",0.00031017,0.69013593,0.01181367,-0.48285484,0,0,-0.00193124,16.17,324
"1619",0.00030151,0.69879602,0.01181594,-0.47811928,0,0,-0.00192444,16.18,324
"1620",0.00029416,0.70613065,0.01181885,-0.47403584,0,0,-0.00192019,16.19,324
"1621",0.00028574,0.7145486,0.01182095,-0.46913133,0,0,-0.00191371,16.2,325
"1622",0.0002786,0.72167709,0.01182373,-0.46490827,0,0,-0.00190965,16.21,325
"1623",0.00027042,0.72985416,0.01182567,-0.45984238,0,0,-0.00190348,16.22,325
"1624",0.00026349,0.73677765,0.01182831,-0.45548605,0,0,-0.00189961,16.23,325
"1625",0.00025554,0.7447151,0.0118301,-0.45026598,0,0,-0.00189373,16.24,325
"1626",0.00024881,0.75143473,0.01183262,-0.44578244,0,0,-0.00189004,16.25,326
"1627",0.00024111,0.75913383,0.01183425,-0.4404151,0,0,-0.00188444,16.26,326
"1628",0.00023458,0.76565073,0.01183665,-0.43581012,0,0,-0.00188091,16.27,326
"1629",0.00022711,0.77311273,0.01183814,-0.4303021,0,0,-0.00187559,16.28,326
"1630",0.00022079,0.77942801,0.01184042,-0.42558123,0,0,-0.00187222,16.29,326
"1631",0.00021356,0.78665414,0.01184178,-0.41993884,0,0,-0.00186715,16.3,327
"1632",0.00020744,0.79276891,0.01184395,-0.41510737,0,0,-0.00186394,16.31,327
"1633",0.00020044,0.79976038,0.01184518,-0.40933665,0,0,-0.00185912,16.32,327
"1634",0.00019452,0.80567573,0.01184725,-0.40439967,0,0,-0.00185606,16.33,327
"1635",0.00018775,0.81243371,0.01184835,-0.39850643,0,0,-0.00185147,16.34,327
"1636",0.00018203,0.81815071,0.01185032,-0.3934688,0,0,-0.00184855,16.35,328
"1637",0.0001755,0.82467636,0.01185131,-0.38745861,0,0,-0.00184419,16.36,328
"1638",0.00016997,0.83019603,0.01185318,-0.38232503,0,0,-0.00184141,16.37,328
"1639",0.00016367,0.83649048,0.01185406,-0.37620326,0,0,-0.00183726,16.38,328
"1640",0.00015834,0.84181383,0.01185583,-0.37097824,0,0,-0.00183462,16.39,328
"1641",0.00015227,0.84787817,0.01185661,-0.36475004,0,0,-0.00183068,16.4,329
"1642",0.00014714,0.85300618,0.0118583,-0.35943792,0,0,-0.00182817,16.41,329
"1643",0.0001413,0.85884146,0.01185897,-0.35310829,0,0,-0.00182444,16.42,329
"1644",0.00013636,0.86377508,0.01186057,-0.34771326,0,0,-0.00182204,16.43,329
"1645",0.00013075,0.86938231,0.01186115,-0.34128698,0,0,-0.00181851,16.44,329
"1646",0.000126,0.87412245,0.01186268,-0.33581309,0,0,-0.00181623,16.45,330
"1647",0.00012062,0.87950261,0.01186316,-0.32929482,0,0,-0.00181288,16.46,330
"1648",0.00011607,0.88405016,0.01186461,-0.32374597,0,0,-0.00181072,16.47,330
"1649",0.00011091,0.88920418,0.01186501,-0.31714021,0,0,-0.00180756,16.48,330
"1650",0.00010655,0.89355998,0.01186639,-0.3115202,0,0,-0.00180551,16.49,330
"1651",0.00010161,0.89848876,0.0118667,-0.3048313,0,0,-0.00180253,16.5,331
"1652",9.744e-05,0.90265361,0.01186801,-0.29914379,0,0,-0.00180059,16.51,331
"1653",9.273e-05,0.90735801,0.01186824,-0.29237597,0,0,-0.00179778,16.52,331
"1654",8.876e-05,0.9113327,0.01186949,-0.28662452,0,0,-0.00179594,16.53,331
"1655",8.427e-05,0.91581351,0.01186965,-0.2797819,0,0,-0.0017933,16.54,331
"1656",8.048e-05,0.91959877,0.01187084,-0.27396997,0,0,-0.00179157,16.55,332
"1657",7.622e-05,0.92385677,0.01187093,-0.26705653,0,0,-0.00178909,16.56,332
"1658",7.262e-05,0.92745331,0.01187206,-0.26118749,0,0,-0.00178745,16.57,332
"1659",6.858e-05,0.93148921,0.01187208,-0.25420712,0,0,-0.00178514,16.58,332
"1660",6.517e-05,0.93489769,0.01187316,-0.24828424,0,0,-0.0017836,16.59,332
"1661",6.135e-05,0.93871217,0.01187311,-0.24124074,0,0,-0.00178144,16.6,333
"1662",5.812e-05,0.94193322,0.01187414,-0.23526721,0,0,-0.00177999,16.61,333
"1663",5.453e-05,0.94552692,0.01187404,-0.22816427,0,0,-0.00177798,16.62,333
"1664",5.149e-05,0.94856112,0.01187502,-0.22214322,0,0,-0.00177663,16.63,333
"1665",4.811e-05,0.95193463,0.01187486,-0.21498447,0,0,-0.00177477,16.64,333
"1666",4.526e-05,0.95478253,0.01187579,-0.20891894,0,0,-0.0017735,16.65,334
"1667",4.211e-05,0.95793639,0.01187558,-0.20170792,0,0,-0.00177179,16.66,334
"1668",3.944e-05,0.96059852,0.01187648,-0.19560091,0,0,-0.00177062,16.67,334
"1669",3.65e-05,0.96353322,0.01187622,-0.18834108,0,0,-0.00176905,16.68,334
"1670",3.402e-05,0.96601005,0.01187707,-0.18219551,0,0,-0.00176796,16.69,334
"1671",3.131e-05,0.96872605,0.01187677,-0.17489028,0,0,-0.00176653,16.7,335
"1672",2.901e-05,0.97101801,0.01187759,-0.16870903,0,0,-0.00176552,16.71,335
"1673",2.651e-05,0.97351572,0.01187724,-0.16136176,0,0,-0.00176424,16.72,335
"1674",2.44e-05,0.97562321,0.01187803,-0.15514764,0,0,-0.00176331,16.73,335
"1675",2.212e-05,0.977903,0.01187764,-0.14776163,0,0,-0.00176217,16.74,335
"1676",2.019e-05,0.97982637,0.0118784,-0.14151743,0,0,-0.00176132,16.75,336
"1677",1.813e-05,0.98188856,0.01187797,-0.13409592,0,0,-0.00176031,16.76,336
"1678",1.639e-05,0.98362815,0.0118787,-0.12782437,0,0,-0.00175955,16.77,336
"1679",1.454e-05,0.985473,0.01187825,-0.12037057,0,0,-0.00175867,16.78,336
"1680",1.298e-05,0.98702909,0.01187895,-0.11407438,0,0,-0.00175799,16.79,336
"1681",1.135e-05,0.98865683,0.01187847,-0.10659146,0,0,-0.00175724,16.8,337
"1682",9.98e-06,0.99002966,0.01187915,-0.1002733,0,0,-0.00175664,16.81,337
"1683",8.57e-06,0.99144047,0.01187864,-0.0927644,0,0,-0.00175602,16.82,337
"1684",7.38e-06,0.99263026,0.01187931,-0.08642692,0,0,-0.00175549,16.83,337
"1685",6.18e-06,0.99382429,0.01187877,-0.07889513,0,0,-0.00175501,16.84,337
"1686",5.17e-06,0.99483119,0.01187942,-0.07254095,0,0,-0.00175456,16.85,338
"1687",4.2e-06,0.99580852,0.01187887,-0.06498937,0,0,-0.0017542,16.86,338
"1688",3.37e-06,0.99663268,0.0118795,-0.05862108,0,0,-0.00175383,16.87,338
"1689",2.61e-06,0.99739336,0.01187893,-0.05105278,0,0,-0.0017536,16.88,338
"1690",1.97e-06,0.99803486,0.01187955,-0.04467297,0,0,-0.00175331,16.89,338
"1691",1.42e-06,0.99857889,0.01187897,-0.037091,0,0,-0.00175321,16.9,339
"1692",9.6e-07,0.99903779,0.01187958,-0.03070223,0,0,-0.00175299,16.91,339
"1693",6.4e-07,0.99936512,0.01187899,-0.02310963,0,0,-0.00175302,16.92,339
"1694",3.6e-07,0.99964144,0.01187959,-0.01671448,0,0,-0.00175288,16.93,339
"1695",2.5e-07,0.99975197,0.01187899,-0.00911428,0,0,-0.00175303,16.94,339
"1696",1.5e-07,0.99984569,0.01187959,-0.0027153,0,0,-0.00175296,16.95,340
"1697",2.6e-07,0.9997393,0.01187899,0.00488946,0,0,-0.00175325,16.96,340
"1698",3.5e-07,0.99965034,0.01187959,0.01128971,0,0,-0.00175326,16.97,340
"1699",6.7e-07,0.99932684,0.01187898,0.01889599,0,0,-0.00175367,16.98,340
"1700",9.5e-07,0.99905512,0.01187958,0.02529496,0,0,-0.00175375,16.99,340
"1701",1.49e-06,0.99851428,0.01187898,0.03289972,0,0,-0.0017543,17,341
"1702",1.94e-06,0.99805964,0.01187958,0.03929484,0,0,-0.00175446,17.01,341
"1703",2.7e-06,0.99730119,0.01187898,0.04689501,0,0,-0.00175513,17.02,341
"1704",3.34e-06,0.99666347,0.0118796,0.0532837,0,0,-0.00175536,17.03,341
"1705",4.32e-06,0.99568707,0.011879,0.06087622,0,0,-0.00175617,17.04,341
"1706",5.14e-06,0.99486605,0.01187962,0.0672559,0,0,-0.00175648,17.05,342
"1707",6.33e-06,0.99367134,0.01187904,0.07483767,0,0,-0.00175741,17.06,342
"1708",7.34e-06,0.99266676,0.01187967,0.08120573,0,0,-0.0017578,17.07,342
"1709",8.76e-06,0.99125332,0.01187911,0.08877363,0,0,-0.00175887,17.08,342
"1710",9.95e-06,0.99006488,0.01187975,0.09512744,0,0,-0.00175934,17.09,342
"1711",1.158e-05,0.98843226,0.0118792,0.10267833,0,0,-0.00176054,17.1,343
"1712",1.295e-05,0.98705963,0.01187986,0.10901524,0,0,-0.00176109,17.11,343
"1713",1.481e-05,0.9852073,0.01187933,0.11654592,0,0,-0.00176243,17.12,343
"1714",1.637e-05,0.9836501,0.01188002,0.12286325,0,0,-0.00176305,17.13,343
"1715",1.844e-05,0.98157752,0.01187951,0.1303705,0,0,-0.00176453,17.14,343
"1716",2.018e-05,0.97983533,0.01188021,0.13666554,0,0,-0.00176523,17.15,344
"1717",2.248e-05,0.97754188,0.01187973,0.14414609,0,0,-0.00176685,17.16,344
"1718",2.441e-05,0.97561425,0.01188046,0.15041608,0,0,-0.00176764,17.17,344
"1719",2.693e-05,0.97309928,0.01188001,0.15786662,0,0,-0.0017694,17.18,344
"1720",2.904e-05,0.97098571,0.01188077,0.16410876,0,0,-0.00177027,17.19,344
"1721",3.178e-05,0.96824851,0.01188035,0.17152591,0,0,-0.00177217,17.2,345
"1722",3.409e-05,0.96594847,0.01188114,0.17773736,0,0,-0.00177313,17.21,345
"1723",3.705e-05,0.96298829,0.01188076,0.18511768,0,0,-0.00177518,17.22,345
"1724",3.954e-05,0.96050119,0.01188159,0.19129556,0,0,-0.00177622,17.23,345
"1725",4.273e-05,0.95731723,0.01188125,0.19863555,0,0,-0.00177842,17.24,345
"1726",4.54e-05,0.95464246,0.01188211,0.2047769,0,0,-0.00177955,17.25,346
"1727",4.881e-05,0.95123387,0.01188181,0.21207298,0,0,-0.00178191,17.26,346
"1728",5.168e-05,0.94837077,0.01188271,0.21817479,0,0,-0.00178313,17.27,346
"1729",5.532e-05,0.94473665,0.01188246,0.2254233,0,0,-0.00178564,17.28,346
"1730",5.837e-05,0.9416845,0.0118834,0.2314825,0,0,-0.00178695,17.29,346
"1731",6.224e-05,0.9378239,0.0118832,0.2386797,0,0,-0.00178963,17.3,347
"1732",6.548e-05,0.93458198,0.01188419,0.24469313,0,0,-0.00179103,17.31,347
"1733",6.958e-05,0.93049389,0.01188405,0.25183518,0,0,-0.00179388,17.32,347
"1734",7.301e-05,0.9270614,0.01188509,0.25779961,0,0,-0.00179538,17.33,347
"1735",7.733e-05,0.92274478,0.011885,0.26488258,0,0,-0.00179839,17.34,347
"1736",8.096e-05,0.9191209,0.01188609,0.2707947,0,0,-0.00179999,17.35,348
"1737",8.551e-05,0.91457465,0.01188607,0.27781454,0,0,-0.00180318,17.36,348
"1738",8.933e-05,0.9107585,0.01188722,0.28367093,0,0,-0.00180488,17.37,348
"1739",9.411e-05,0.90598147,0.01188726,0.29062347,0,0,-0.00180825,17.38,348
"1740",9.813e-05,0.90197215,0.01188847,0.29642063,0,0,-0.00181005,17.39,348
"1741",0.00010314,0.89696313,0.01188859,0.30330159,0,0,-0.00181361,17.4,349
"1742",0.00010735,0.89275968,0.01188985,0.3090359,0,0,-0.00181552,17.41,349
"1743",0.0001126,0.88751743,0.01189005,0.31584084,0,0,-0.00181927,17.42,349
"1744",0.000117,0.88311887,0.01189138,0.32150858,0,0,-0.00182129,17.43,349
"1745",0.00012248,0.87764209,0.01189166,0.32823294,0,0,-0.00182524,17.44,349
"1746",0.00012708,0.87304737,0.01189306,0.33383024,0,0,-0.00182738,17.45,350
"1747",0.0001328,0.8673347,0.01189342,0.34046928,0,0,-0.00183153,17.46,350
"1748",0.00013759,0.86254275,0.0118949,0.34599217,0,0,-0.00183379,17.47,350
"1749",0.00014355,0.85659281,0.01189535,0.352541,0,0,-0.00183815,17.48,350
"1750",0.00014855,0.85160252,0.01189691,0.35798534,0,0,-0.00184054,17.49,350
"1751",0.00015474,0.84541386,0.01189746,0.36443888,0,0,-0.00184512,17.5,351
"1752",0.00015994,0.84022406,0.0118991,0.36980039,0,0,-0.00184763,17.51,351
"1753",0.00016637,0.83379519,0.01189975,0.37615336,0,0,-0.00185245,17.52,351
"1754",0.00017177,0.8284047,0.01190147,0.38142759,0,0,-0.00185509,17.53,351
"1755",0.00017844,0.82173408,0.01190223,0.38767452,0,0,-0.00186015,17.54,351
"1756",0.00018404,0.81614166,0.01190405,0.39285685,0,0,-0.00186293,17.55,352
"1757",0.00019096,0.80922773,0.01190491,0.39899202,0,0,-0.00186824,17.56,352
"1758",0.00019676,0.80343212,0.01190683,0.40407763,0,0,-0.00187116,17.57,352
"1759",0.00020393,0.79627324,0.01190781,0.41009512,0,0,-0.00187673,17.58,352
"1760",0.00020994,0.79027315,0.01190983,0.41507899,0,0,-0.0018798,17.59,352
"1761",0.00021735,0.78286767,0.01191094,0.42097258,0,0,-0.00188564,17.6,353
"1762",0.00022356,0.77666177,0.01191306,0.42584949,0,0,-0.00188887,17.61,353
"1763",0.00023122,0.769008,0.0119143,0.43161271,0,0,-0.00189499,17.62,353
"1764",0.00023764,0.76259492,0.01191654,0.43637716,0,0,-0.00189838,17.63,353
"1765",0.00024555,0.75469113,0.01191791,0.44200324,0,0,-0.0019048,17.64,353
"1766",0.00025218,0.74806951,0.01192027,0.44664952,0,0,-0.00190836,17.65,354
"1767",0.00026035,0.73991395,0.01192179,0.45213135,0,0,-0.00191509,17.66,354
"1768",0.00026718,0.73308237,0.01192427,0.45665347,0,0,-0.00191883,17.67,354
"1769",0.0002756,0.72467329,0.01192594,0.46198362,0,0,-0.00192589,17.68,354
"1770",0.00028265,0.71763034,0.01192855,0.46637527,0,0,-0.00192982,17.69,354
"1771",0.00029133,0.70896593,0.01193038,0.47154595,0,0,-0.00193722,17.7,355
"1772",0.00029859,0.70171018,0.01193313,0.47580052,0,0,-0.00194135,17.71,355
"1773",0.00030752,0.69278866,0.01193513,0.48080351,0,0,-0.00194911,17.72,355
"1774",0.000315,0.68531869,0.01193802,0.48491406,0,0,-0.00195344,17.73,355
"1775",0.00032419,0.67613827,0.0119402,0.48974072,0,0,-0.00196158,17.74,355
"1776",0.00033188,0.66845266,0.01194324,0.49369994,0,0,-0.00196613,17.75,356
"1777",0.00034133,0.65901156,0.0119456,0.49834118,0,0,-0.00197467,17.76,356
"1778",0.00034924,0.6511089,0.01194881,0.50214135,0,0,-0.00197946,17.77,356
"1779",0.00035895,0.64140538,0.01195136,0.50658757,0,0,-0.00198842,17.78,356
"1780",0.00036708,0.63328428,0.01195473,0.51022055,0,0,-0.00199344,17.79,356
"1781",0.00037706,0.62331663,0.0119575,0.51446161,0,0,-0.00200285,17.8,357
"1782",0.00038541,0.61497577,0.01196104,0.5179188,0,0,-0.00200813,17.81,357
"1783",0.00039565,0.60474234,0.01196402,0.52194398,0,0,-0.00201801,17.82,357
"1784",0.00040422,0.59618044,0.01196775,0.52521628,0,0,-0.00202357,17.83,357
"1785",0.00041474,0.58567967,0.01197096,0.52901423,0,0,-0.00203394,17.84,357
"1786",0.00042353,0.57689551,0.01197488,0.53209198,0,0,-0.00203979,17.85,358
"1787",0.00043431,0.56612595,0.01197833,0.53565066,0,0,-0.00205069,17.86,358
"1788",0.00044332,0.55711843,0.01198246,0.53852365,0,0,-0.00205684,17.87,358
"1789",0.00045438,0.54607875,0.01198616,0.54183028,0,0,-0.00206831,17.88,358
"1790",0.00046362,0.53684691,0.0119905,0.54448763,0,0,-0.00207478,17.89,358
"1791",0.00047494,0.52553596,0.01199447,0.54752863,0,0,-0.00208685,17.9,359
"1792",0.00048441,0.51607896,0.01199904,0.54995879,0,0,-0.00209367,17.91,359
"1793",0.000496,0.50449581,0.01200328,0.55271971,0,0,-0.00210637,17.92,359
"1794",0.00050569,0.49481303,0.0120081,0.55491036,0,0,-0.00211356,17.93,359
"1795",0.00051756,0.482957,0.01201264,0.5573758,0,0,-0.00212694,17.94,359
"1796",0.00052748,0.47304806,0.0120177,0.55931383,0,0,-0.00213451,17.95,360
"1797",0.00053962,0.46091879,0.01202256,0.56146736,0,0,-0.00214862,17.96,360
"1798",0.00054977,0.45078358,0.01202789,0.56313875,0,0,-0.00215661,17.97,360
"1799",0.00056218,0.43838113,0.01203307,0.56496283,0,0,-0.00217149,17.98,360
"1800",0.00057255,0.42801991,0.01203869,0.56635262,0,0,-0.00217993,17.99,360
"1801",0.00058524,0.41534476,0.01204422,0.56782848,0,0,-0.00219563,18,361
"1802",0.00059584,0.40475821,0.01205013,0.56892066,0,0,-0.00220455,18.01,361
"1803",0.0006088,0.39181145,0.01205603,0.57002822,0,0,-0.00222114,18.02,361
"1804",0.00061962,0.38100076,0.01206226,0.57080563,0,0,-0.00223057,18.03,361
"1805",0.00063285,0.36778413,0.01206855,0.57152336,0,0,-0.0022481,18.04,361
"1806",0.00064389,0.35675111,0.01207511,0.57196761,0,0,-0.00225808,18.05,362
"1807",0.00065739,0.3432672,0.01208181,0.57227243,0,0,-0.00227662,18.06,362
"1808",0.00066865,0.33201439,0.01208872,0.57236379,0,0,-0.00228719,18.07,362
"1809",0.00068242,0.31826675,0.01209586,0.57223092,0,0,-0.00230682,18.08,362
"1810",0.0006939,0.30679758,0.01210315,0.57194818,0,0,-0.00231802,18.09,362
"1811",0.00070792,0.29279093,0.01211076,0.57135099,0,0,-0.00233882,18.1,363
"1812",0.00071961,0.2811099,0.01211845,0.57067138,0,0,-0.00235069,18.11,363
"1813",0.00073388,0.26685038,0.01212655,0.56958125,0,0,-0.00237275,18.12,363
"1814",0.00074578,0.25496325,0.01213465,0.56848027,0,0,-0.00238535,18.13,363
"1815",0.0007603,0.24045867,0.01214328,0.56686644,0,0,-0.00240875,18.14,363
"1816",0.0007724,0.22837271,0.01215183,0.56531774,0,0,-0.00242214,18.15,364
"1817",0.00078715,0.21363291,0.01216101,0.56314712,0,0,-0.00244698,18.16,364
"1818",0.00079944,0.20135722,0.01217005,0.56112238,0,0,-0.00246121,18.17,364
"1819",0.00081442,0.18639442,0.01217982,0.55835939,0,0,-0.0024876,18.18,364
"1820",0.00082689,0.17394026,0.01218936,0.55582818,0,0,-0.00250273,18.19,364
"1821",0.00084207,0.15876959,0.01219977,0.55243461,0,0,-0.00253079,18.2,365
"1822",0.0008547,0.14615082,0.01220985,0.54936424,0,0,-0.00254687,18.21,365
"1823",0.00087008,0.13079083,0.01222092,0.54529912,0,0,-0.00257671,18.22,365
"1824",0.00088286,0.11802442,0.01223158,0.54165456,0,0,-0.00259382,18.23,365
"1825",0.0008984,0.10249777,0.01224337,0.53687403,0,0,-0.00262555,18.24,365
"1826",0.00091131,0.08960439,0.01225464,0.53261785,0,0,-0.00264376,18.25,366
"1827",0.00092699,0.07393866,0.01226719,0.52707511,0,0,-0.0026775,18.26,366
"1828",0.00094,0.06094341,0.01227911,0.52216743,0,0,-0.00269687,18.27,366
"1829",0.00095578,0.045172,0.01229248,0.5158128,0,0,-0.00273273,18.28,366
"1830",0.00096886,0.03210525,0.01230509,0.5102114,0,0,-0.00275332,18.29,366
"1831",0.00098472,0.01626853,0.01231933,0.50299241,0,0,-0.00279141,18.3,367
"1832",0.00099783,0.00316687,0.01233268,0.4966529,0,0,-0.00281326,18.31,367
"1833",0.0010137,-0.01268657,0.01234783,0.48851469,0,0,-0.00285365,18.32,367
"1834",0.00102681,-0.02577913,0.01236197,0.48139088,0,0,-0.00287681,18.33,367
"1835",0.00104263,-0.04159103,0.0123781,0.47227675,0,0,-0.00291955,18.34,367
"1836",0.00105568,-0.05462182,0.01239307,0.46432127,0,0,-0.00294403,18.35,368
"1837",0.00107139,-0.07032258,0.01241024,0.4541736,0,0,-0.0029891,18.36,368
"1838",0.00108431,-0.08322886,0.01242609,0.44533884,0,0,-0.00301487,18.37,368
